order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD303838,ID0364845726,2019-08-17,Bakers,"[('Alcon 10', 1), ('pearTV', 2)]",21570,68.98,-37.801387,144.9806043,25,16246.48,Winter,False,1.6042,five stars very happy,True
ORD045660,ID0767592592,2019-02-14,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,95.61,-37.8080931,144.9731894,10,3412.11,Summer,True,1.212,good phone🤩 good phone🤩,True
ORD378488,ID1668523020,2019-05-05,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",13590,65.2,-37.8082365,144.9421811,10,12296.2,Autumn,False,0.6547,s10e haven't had this phone but a short time but i have fallen in love lol,True
ORD370056,ID0440061349,2019-10-14,Bakers,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,98.93,-37.8145045,144.9919676,5,8344.93,Spring,True,0.5782,excellent condition this item was delivered right on time. it is in perfect shape and works perfectly fine.,True
ORD308472,ID0289602744,2019-05-24,Thompson,"[('Thunder line', 1), ('Olivia x460', 1)]",3405,77.38,-37.81160850000001,144.94820159999998,15,2971.63,Autumn,True,0.1548,"regular phone this phone is ok, the camera should be better but well, i like the design",True
ORD271647,ID0591258553,2019-08-20,Thompson,"[('pearTV', 1), ('Toshika 750', 1)]",10630,70.39,-37.8239999,144.9537655,15,9105.89,Winter,False,1.3916,"great gift! my friend had an older i-pad that pooped out. so i bought her this one for her birthday. it's a gift, i know she uses every day.",True
ORD018084,ID0709965773,2019-06-09,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iStream', 2), ('iAssist Line', 2)]",11530,76.86,-37.81397370000001,144.9356375,5,11030.36,Winter,True,1.0157,phoneed worked perfectly and all. my only concern was ... phoneed worked perfectly and all. my only concern was that it came with fake earbuds and a broken charger so i definitely had to replace those.,True
ORD468655,ID1288940402,2019-01-25,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('iStream', 1), ('Toshika 750', 2)]",15420,74.18,-37.818868,144.9522176,5,14723.18,Summer,False,0.8249,value for money. good product.,True
ORD469518,ID0641022145,2019-05-11,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('iStream', 1), ('Alcon 10', 2)]",22680,120.945,-37.80682720000001,144.9378833,15,19398.945,Autumn,True,1.0373,face recognition is great like size and speed,True
ORD134445,ID0634783053,2019-04-13,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",6405,66.45,-37.8118411,144.9389553,5,6151.2,Autumn,False,0.7195,i like. coming from a olivia... anything is better. this was just... better. given the olivia was free and i paid for this...,True
ORD036373,ID5257193650,2019-03-07,Bakers,"[('iStream', 1), ('Olivia x460', 1)]",1375,65.41,-37.812231,144.9886793,0,1440.41,Autumn,False,0.6277,"like new. my renewed unit came with a glass screen protector installed on it which was a nice touch. so far, besides the battery and a not-so-bright screen i have no complaints. i'm sure as time passes the device will learn my habits and become more battery efficient.",True
ORD107495,ID3144992707,2019-01-25,Bakers,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320,69.89,-37.8140575,144.9901368,5,3223.89,Summer,False,0.6365,five stars replacement phone for my wife. she loves it!!,True
ORD194820,ID0591435982,2019-09-20,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('iStream', 1), ('pearTV', 1)]",15230,110.535,-37.8188045,144.9658251,15,13056.035,Spring,False,0.3285,my wife loved her gift. i made the right purchase.,True
ORD362635,ID0846591178,2019-01-22,Nickolson,"[('pearTV', 2), ('Toshika 750', 2)]",21260,69.29,-37.822004,144.96958700000005,5,20266.29,Summer,False,0.3795,purchased for a replacement phone my moms phone died we purchased this as replacement. came on time and infernod right up. works just like old phone. happy with the purchase.,True
ORD240313,ID2325319146,2019-11-03,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",16765,80.74,-37.82445,144.9465365,10,15169.24,Spring,False,1.3118,love the alarm feature...just tell what time.,True
ORD114409,ID0579986298,2019-04-06,Thompson,"[('pearTV', 2), ('Alcon 10', 1)]",21570,73.84,-37.8123341,144.9468664,5,20565.34,Autumn,True,0.0417,worth for money worth for money arrived on time.i am very happy with this phone,True
ORD173359,ID0409550969,2019-01-07,Bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",22535,84.54,-37.797445,144.9976986,25,16985.79,Summer,True,1.4139,battery life and camera does not work battery life is bad charge twice a day once 3 times .can't take battery out. sometimes touch screen does not work have to go out and come back in and to many ads sending back,False
ORD490710,ID0591430541,2019-12-26,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('iAssist Line', 2), ('Universe Note', 1)]",18075,100.53,-37.8175146,144.9672298,25,13656.78,Summer,False,0.2369,happy with product ! this anti-glare screen came as stated. it went on pretty easy. there is no shine even in the sun and no finger prints. if you do get something on the screen it cleans up very well. i'm happy with it !,True
ORD413904,ID2288769462,2019-07-19,Bakers,"[('iAssist Line', 2), ('Alcon 10', 1), ('Thunder line', 2)]",17760,78.92,-37.801905,145.00343569999995,15,15174.92,Winter,True,1.154,muy buena compra esta en perfecta condiciones,True
ORD313466,ID3212024915,2019-08-06,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350,62.72,-37.8083859,144.9477409,10,18377.72,Winter,False,0.4809,love the size so far so good. fast. easy to operate. love the size!,True
ORD431157,ID4520380554,2019-11-04,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('iAssist Line', 2)]",11500,61.08,-37.8199091,144.9613446,5,10986.08,Spring,False,0.7363,"one star garbage, constant problems, crashes, upload problems, just a poor phone in general, did not last 6 months",False
ORD028824,ID0777759743,2019-07-22,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('iStream', 1)]",8275,65.33,-37.8060843,144.9572116,15,7099.08,Winter,False,1.1548,powerful phone though almost 2 years old still carries a powerful punch with features.... it's a beast ohone,True
ORD256885,ID3218293534,2019-01-24,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350,93.51,-37.8044214,144.94987780000002,15,17391.01,Summer,True,0.9512,"great phone 👌 great product, arrived early. relatively the same experience as an s6 but getting that memory card is no joke 😅",True
ORD433313,ID5301568580,2019-11-10,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('pearTV', 2), ('iStream', 2)]",18600,74.0,-37.8086494,144.9423642,25,14024.0,Spring,False,0.6098,"this thunder is just as great as my others, even though it is smaller.",True
ORD280028,ID0361768817,2019-06-06,Bakers,"[('iStream', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Universe Note', 1)]",6055,80.28,-37.8003449,144.9831805,15,5227.03,Winter,True,1.5092,android one great product!!!!,True
ORD416200,ID0372992239,2019-10-26,Bakers,"[('iStream', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Universe Note', 1)]",22730,107.51,-37.8076088,144.9797887,0,22837.51,Spring,True,1.384,"great phone, activated right out of the box bought it for t-mobile. activated without any issues, battery life is okay. screen quality is amazing. had no issues so far.",True
ORD452798,ID0575434494,2019-06-07,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,78.05,-37.8188803,144.98182130000004,10,4294.55,Winter,True,1.0795,works perfectly i got this used like new and its on great condition i placed the ... works perfectly i got this used like new and its on great condition i placed the costa rican chip (moviestar ) and it worked instantly no issues,True
ORD062815,ID0628175740,2019-07-16,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Universe Note', 2)]",8990,45.87,-37.8123722,144.9479386,15,7687.37,Winter,False,0.0835,audio is broken the speaker on my phone is screwed up. i thought it was just my internet but no. you can’t talk on speaker or facetime without the audio going in and out.,False
ORD057552,ID0387153106,2019-12-21,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",19755,93.45,-37.8083929,144.955658,0,19848.45,Summer,True,0.8931,excellent. i was able to keep my cheap prepaid verizon plan but upgrade to a smartphone. excellent.,True
ORD359281,ID0250480672,2019-07-27,Bakers,"[('Lucent 330S', 1), ('pearTV', 2), ('iAssist Line', 1)]",16075,49.61,-37.8093802,145.0025535,5,15320.86,Winter,False,0.6475,camera makes noise and the heart rate sensor stopped working ... camera makes noise and the heart rate sensor stopped working after a couple weeks and the rotation feature stopped working,False
ORD191918,ID0589420291,2019-02-04,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",21740,74.51,-37.8096046,144.9726112,15,18553.51,Summer,False,1.0363,"great love the display and easy to use, though still learning what all it can do everyday.",True
ORD463634,ID0131247249,2019-06-14,Nickolson,"[('Toshika 750', 1), ('pearTV', 2), ('iStream', 1), ('Olivia x460', 2)]",19540,65.15,-37.8134098,144.96211269999995,25,14720.15,Winter,False,0.8724,fast and up to date perfect for what it was needed for. wish it had more internal memory but for the price it's a great phone,True
ORD024083,ID0372022726,2019-08-13,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",6540,41.595,-37.8030196,144.9771519,10,5927.595,Winter,True,1.7697,great product great product works perfect have no problems so far,True
ORD495794,ID0664322640,2019-10-19,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2), ('Thunder line', 2)]",13720,85.29,-37.8154782,144.95394,15,11747.29,Spring,True,0.6802,no ha sido entregado el producto no fue recibido y no se lo encuentra,False
ORD238954,ID0579399647,2019-05-27,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790,62.49,-37.8184825,144.9747793,25,6654.99,Autumn,False,0.4599,great the unit was great camera super clear.nigth mode was funtastic.kudos to seller for fast shipping.,True
ORD476235,ID1283628978,2019-08-17,Thompson,"[('Candle Inferno', 2), ('iStream', 2), ('Thunder line', 2)]",5520,120.555,-37.7998744,144.9550581,0,5640.555,Winter,True,1.5886,"amazing phone! while i purchased the international version, it does work perfectly on cricket service. i am pleased with every feature it has that i have learned in the last few days since purchasing. im pro pear, but this has swayed my mind a lot! i love it!",True
ORD278819,ID0294628572,2019-07-23,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1), ('iStream', 1)]",5825,57.03,-37.8174032,144.97039080000005,0,5882.03,Winter,True,0.1518,cracked! are you kidding? just received this cell phone and it was not only cracked on the bottom but there were scratches all over it. i am more than disappointed right now.,False
ORD141327,ID4297530209,2019-08-02,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 1)]",14540,54.97,-37.8056978,144.9772408,0,14594.97,Winter,False,1.587,"this is not an unlocked phone, it's a sprint ... this is not an unlocked phone, it's a sprint phone. and as others have commented, there were several accessories missing in the box.",False
ORD330566,ID0591428011,2019-05-15,Nickolson,"[('pearTV', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",17300,50.56,-37.8179891,144.9620086,10,15620.56,Autumn,False,0.6667,manufacturing error the phone can not get any network connection after 6 months of use pear is telling me that there is no guarantee on this phone this model number had manufacturing issues but pear won’t exchange the phone,False
ORD357050,ID2776394281,2019-01-15,Nickolson,"[('pearTV', 2), ('iStream', 1)]",12770,59.07,-37.8117797,144.96347609999995,15,10913.57,Summer,False,0.9279,"phone doesn't turn on, thanks phone doesn't freaking turn on, i plug in charger sim card battery everything, i connect the phone and it vibrate for a second but there's nothing on screen, very upset with manufacture for sending me a broken phone, will be returning and take business else where",False
ORD177102,ID2279006915,2019-04-30,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Toshika 750', 1)]",7630,66.17,-37.8159547,144.95750959999995,25,5788.67,Autumn,False,0.9882,good value phone works perfectly and exactly as described by vendor,True
ORD350096,ID6167254921,2019-07-21,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,64.17,-37.81833029999999,144.96485239999996,15,8037.17,Winter,False,0.4142,"completely happy with phone and works fast delivery, looks new, completely happy with phone and works!",True
ORD441742,ID0575391650,2019-10-13,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,105.17,-37.8210808,144.983917,0,8785.17,Spring,True,1.2932,good to go phone works well but did not know that it was a 1st generation phone.,True
ORD396807,ID0233315009,2019-12-12,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,82.0,-37.8027963,144.9749412,15,5845.0,Summer,False,1.8214,five stars nice!,True
ORD242441,ID0579411839,2019-09-27,Nickolson,"[('Lucent 330S', 2), ('iStream', 1), ('pearTV', 1), ('Thunder line', 1)]",11100,72.89,-37.8221633,144.9681243,15,9507.89,Spring,False,0.4166,i enjoy to use the reader and like the idea that i can go to the internet from the candle.,True
ORD003738,ID1449431389,2019-07-31,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Olivia x460', 1)]",8555,61.22,-37.8156715,144.9738142,5,8188.47,Winter,True,0.4964,"im regreting i dislike the phone which i got /// is there any possibility of exchanging my phone// if so it would be appreciated/// i trusted digico but, i got an useless phone .. its working properly",False
ORD426621,ID6197211195,2019-12-14,Thompson,"[('Alcon 10', 1), ('Toshika 750', 1)]",13270,87.94,-37.8147958,144.92705790000005,0,13357.94,Summer,True,1.7756,the wifi would drop often to where i could not listen to spotify or other services without buffering.,False
ORD204015,ID0579498253,2019-08-04,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,38.725,-37.8157265,144.9510606,5,3724.725,Winter,True,0.4886,still working ok,True
ORD431186,ID0579383913,2019-12-21,Thompson,"[('Universe Note', 1), ('iAssist Line', 1), ('Candle Inferno', 2)]",6535,78.66,-37.8243707,144.94256299999995,10,5960.16,Summer,False,1.3611,"perfect he's wonderful, too bad we can't activate the phone line.",True
ORD070613,ID0361771408,2019-01-13,Bakers,"[('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 1)]",24490,102.59,-37.8003498,144.9796436,0,24592.59,Summer,True,1.7415,"i was getting this as a replacement for my that got wet. love this phone, better than my original one that i paid 700 for . charges faster.",True
ORD234136,ID2841675038,2019-03-20,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",10130,69.93,-37.8006096,144.9702257,0,10199.93,Autumn,False,2.003,"great phone! had it for a couple of days now, but seems to be pretty great! feels like it is worth way more than i paid for it.",True
ORD409985,ID0306905235,2019-06-13,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540,76.89,-37.8119931,144.93840480000003,10,23962.89,Winter,False,0.7657,nada importante muy irresponsables son muy irresponsables me llego mal y regrese el producto y no me am dado mi reembolso ya ase 3 meses,False
ORD010615,ID1998397487,2019-05-25,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,82.5,-37.800479,144.95883590000003,25,2565.0,Autumn,True,1.7069,but besides the odds i do like for one i had to switch from my carrier which was at&the to verizon than they say it's not the original charger for the phone and it was late getting here .. but besides the odds i do like it,True
ORD220848,ID0746427709,2019-09-28,Bakers,"[('iStream', 2), ('Candle Inferno', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",20290,59.15,-37.8167289,144.9948716,10,18320.15,Spring,False,0.7501,"do not buy this this product has not one but several problems. it's not the genuine unlocked phone, instead, an at&t locked one. further, even as a refurbished item, it has very bad scratches on the back panel and on the camera lens. face recognition is pretty slow and battery life is way shorter than a fresh one. returned after a week only.",False
ORD068509,ID3144992720,2019-12-17,Bakers,"[('Lucent 330S', 2), ('iStream', 1), ('Universe Note', 1)]",6060,94.91,-37.8128845,144.98480080000004,15,5245.91,Summer,True,0.9721,five stars excellent phone,True
ORD359184,ID0493873191,2019-10-11,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",25670,81.4,-37.8058582,144.97304499999996,25,19333.9,Spring,False,1.4507,five stars really good,True
ORD445320,ID0207078719,2019-05-15,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750,84.56,-37.8211747,145.01544950000005,10,4359.56,Autumn,True,2.1701,five stars perfect!,True
ORD098994,ID0615176085,2019-11-15,Bakers,"[('Olivia x460', 1), ('iStream', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",23875,107.4,-37.8021195,144.9825183,25,18013.65,Spring,True,1.4209,bought this for a christmas gift. have heard good things about them and it was a recommended buy.,True
ORD396013,ID0579380055,2019-12-11,Thompson,"[('Thunder line', 1), ('Alcon 10', 1)]",11130,101.62,-37.8215102,144.9307248,5,10675.12,Summer,True,1.7417,five stars good phone,True
ORD432190,ID6167357869,2019-07-27,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Thunder line', 1)]",12045,49.17,-37.81348920000001,144.9738639,0,12094.17,Winter,False,0.6833,they forgot to mention it no longer meets network requirements. they forgot to mention it no longer meets network requirements and can't even be connected at all :( waste of time and money.,False
ORD438627,ID0777801210,2019-02-08,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",13635,142.365,-37.8052831,144.95531699999995,5,13095.615,Summer,True,1.0968,this is my second candle. love size of screen and it is super light. great camera.,True
ORD437148,ID0578058125,2019-12-01,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,78.05,-37.8250564,144.9461365,15,8731.05,Summer,False,1.3809,best b it is helping them to learn to read and follow directions .best buy had the products and provided great customer service. grandsons are enjoying product use.,True
ORD104365,ID4061053448,2019-04-26,Bakers,"[('Alcon 10', 2), ('Toshika 750', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",30220,75.04,-37.8097468,144.9925222,10,27273.04,Autumn,True,0.2399,four stars very good product. i really like. it's better than my universe s2. i'm a satisfy customer...,True
ORD022221,ID0664378487,2019-07-20,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1)]",13310,72.76,-37.8203784,144.9666014,10,12051.76,Winter,True,0.3266,i need help asap i love the phone but it doesn’t work i’m reaching out in a message and i’ve also called and had to leave a message and i’m not getting a faster response!!,True
ORD093221,ID0781096031,2019-07-17,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",10040,80.06,-37.8023282,144.9435265,25,7610.06,Winter,True,1.193,"everything i loved it, the best purchase ever!! thanks",True
ORD365877,ID0579399656,2019-02-20,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",25100,69.56,-37.8188311,144.9755155,0,25169.56,Summer,False,0.5251,five stars best phone i've ever owned. ever,True
ORD048689,ID3394697653,2019-04-15,Nickolson,"[('iAssist Line', 2), ('iStream', 2), ('Thunder line', 2), ('Olivia x460', 2)]",11560,65.94,-37.8097864,144.9639256,15,9891.94,Autumn,True,1.0983,one star mine came locked to att also completelystopped working within a few days of normal damage,False
ORD336931,ID6207106381,2019-05-06,Bakers,"[('iAssist Line', 1), ('pearTV', 1), ('Universe Note', 1)]",11985,76.76,-37.8124253,144.9987884,10,10863.26,Autumn,True,0.4135,"my  wife & i enjoy the ease of playing our music. the games are fun & entertaining, i look forward to adding more smart products to my home.",True
ORD322254,ID0387152985,2019-11-27,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,76.03,-37.80587070000001,144.94662590000004,15,11848.53,Spring,False,0.7582,the best phone olivia s9 is perfect,True
ORD469667,ID4893294491,2019-07-31,Thompson,"[('iStream', 2), ('Universe Note', 1)]",3750,70.28,-37.816865,144.9289353,5,3632.78,Winter,False,1.6615,"excelente inversión funciona perfecto, es súper rápido, las fotos son increíbles y es excelente por su precio. no lo dudes! funciona genial en argentina",True
ORD154269,ID2207663849,2019-05-06,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Olivia x460', 1)]",12485,81.31,-37.8012858,144.9457072,10,11317.81,Autumn,True,1.2733,second purchase i just bought another lucent g for my daughter for christmas. the first one was for my husband and he is very pleased with this phone. comming from a man who used a flip phone for as long as possible.,True
ORD002744,ID1668523637,2019-01-04,Nickolson,"[('pearTV', 2), ('Alcon 10', 2)]",30520,97.09,-37.8244809,144.9594236,10,27565.09,Summer,True,1.1056,i was always an ipad person but after having this i'm fine with it. it's easy to use and inexpensive.,True
ORD156097,ID3144992704,2019-12-03,Bakers,"[('iAssist Line', 1), ('Thunder line', 1), ('iStream', 1)]",4555,72.25,-37.81507070000001,144.9889123,0,4627.25,Summer,False,0.7925,five stars good price works well,True
ORD165530,ID3419344105,2019-02-22,Nickolson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,96.74,-37.8080982,144.9767184,25,6606.74,Summer,True,1.3276,the smart phone is real smart exceeds my expectations. it has so many unexpected features that improve phone functions. a great value for the price,True
ORD391471,ID0628182618,2019-12-10,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('iStream', 1), ('Toshika 750', 1)]",8155,66.92,-37.8135271,144.9490879,15,6998.67,Summer,False,0.2014,"no problems here great little flip phone, was just what i needed",True
ORD221515,ID0576879097,2019-09-28,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865,102.25,-37.8201805,144.980577,0,10967.25,Spring,True,0.9855,olivia universe s8+64 gb i am very happy with this phone. ryszard,True
ORD304420,ID2686224593,2019-03-07,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iStream', 2)]",5050,49.9,-37.8113501,145.0009867,10,4594.9,Autumn,False,0.5281,screen breaks easily holding this phone without a case is like holding a wet soap with bare hands. broke my screen on the first day. very cheap material. verits just for show.,False
ORD478824,ID0283334505,2019-07-22,Thompson,"[('iStream', 1), ('Thunder line', 2), ('Universe Note', 2)]",11410,68.68,-37.8006114,144.94998280000004,25,8626.18,Winter,False,1.3669,"phone charger in south africa we use european charger but you packed us charger, but except that, digico service was perfect and i got my in a good condition. thank you",True
ORD292869,ID2975216733,2019-06-18,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,82.36,-37.7993218,144.95903090000004,5,3768.36,Winter,True,1.8209,"got this for my wife for christmas, wasn't sure she would use it. turned out to be a great gift. perfect for email, facebook with the kids, get's her bookclub book delivered instantly from digico. and good battery life with a sharp picture.",True
ORD388609,ID3158860634,2019-11-08,Thompson,"[('pearTV', 2), ('iStream', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",24170,76.26,-37.8142605,144.9551879,15,20620.76,Spring,False,0.7355,the tablet is excellent! very fast and well worth the money! the display is great!,True
ORD054069,ID2442297407,2019-09-22,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('Lucent 330S', 2)]",11380,61.92,-37.8176784,144.9512757,5,10872.92,Spring,False,0.6688,stuck pixel developed a stuck pixel after a few days.,False
ORD470663,ID0781082364,2019-07-29,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",16280,86.9,-37.8254859,145.0151583,15,13924.9,Winter,True,2.4584,neat! powerful device,True
ORD143692,ID0095562816,2019-06-16,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Olivia x460', 2)]",9270,71.49,-37.8028221,144.9295031,0,9341.49,Winter,False,1.8945,"such a fun, easy, and convenient device to have around the house. no need to pick up my phone to look something up, just a few words and the world is at your fingertips. the speaker puts off great sound and the screen is crisp. the price is right for a device like this.",True
ORD328623,ID4716795167,2019-10-13,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('pearTV', 2)]",23795,101.96,-37.8188179,144.9533761,10,21517.46,Spring,True,0.8806,"too much bloatwear has an awesome camera, cool and unique way to use it with a sliding function. clear and bright amoled display and comes with a case and wireless charger. but has allot of pre installed apps that cannot be deleted.",True
ORD245839,ID3204395234,2019-10-22,Thompson,"[('Universe Note', 1), ('Thunder line', 2), ('Alcon 10', 2), ('iStream', 2)]",26010,100.79,-37.807145,144.9487854,10,23509.79,Spring,True,0.6336,perfect it came in the casing with all brand new look. delivered on time and was just as expecting. love the style of these phones - they are made well and very durable.,True
ORD021693,ID1038084498,2019-03-06,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Thunder line', 2), ('iStream', 2)]",10570,64.13,-37.8129669,144.9655656,5,10105.63,Autumn,False,0.7179,great condition. like new no flaws i am very impressed by the condition of the phone. like new all the way around. everything works and it holds all of the charge as if it were new. i am extremely pleased with my purchase.,True
ORD126541,ID6167279408,2019-02-04,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",14010,79.93,-37.8104104,144.9611582,5,13389.43,Summer,True,1.1725,sspend a little more money for phone that work well the phones work (i've gotten two) about 31 days then crap out one can't call the other can't even turn on and the you're sol because the warranty runs out after 30 day and the vendor plays that card hard don't buy anything from them,False
ORD451997,ID0506050894,2019-03-23,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('pearTV', 2)]",32745,63.23,-37.8138999,144.944226,15,27896.48,Autumn,True,0.2849,what a junk/useless product item arrived in time but does not support any gsm network in ghana. i don’t know how to return it for my money. it’s a junk product for me now,False
ORD119752,ID4287120807,2019-05-02,Bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('iStream', 2)]",20380,65.02,-37.81087670000001,144.98720269999995,5,19426.02,Autumn,True,0.7129,"this one star is not for the seller!!!!!! it is for the xp!!!!!!!!!!!!!! a really a bad phone! tellme"" speek feature lauches for no reason!!!!!!! search lauches for no reason !!!!!!!!!!!!!!!!!!!!! not even can earn one star!",False
ORD078399,ID3961293512,2019-04-18,Nickolson,"[('Thunder line', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",12045,122.08500000000001,-37.831769,144.9648658,5,11564.835,Autumn,True,1.5233,"olivia quality upgrade i was surprised it looked like new, no scratches. perfect replacement upgrade for my 3 yr old olivia that was in need of a new battery.",True
ORD407076,ID3106293374,2019-09-07,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1), ('iAssist Line', 1), ('Alcon 10', 2)]",27455,106.14,-37.8067534,144.93257250000005,10,24815.64,Spring,True,1.4351,good phone 5 inch display is a little small.,True
ORD165998,ID0260906820,2019-05-10,Bakers,"[('Toshika 750', 2), ('Alcon 10', 1), ('Lucent 330S', 2), ('pearTV', 2)]",32670,70.96,-37.8231778,145.0138494,15,27840.46,Autumn,False,2.1985,"excellent, with minor flaws. phone was in like new shape, no scratches, dings or dents. only thing i find wrong is that the battery life is underwhelming, will barely make it the day with light-moderate usage, other than that it's great for half the price of the carrier.",True
ORD494119,ID1449316603,2019-12-02,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",12325,80.42,-37.8175782,144.9900592,0,12405.42,Summer,True,0.9588,junk it didn’t work,False
ORD135427,ID0103295646,2019-08-07,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('iStream', 2), ('Universe Note', 2)]",24790,31.525,-37.8154348,144.96281580000004,10,22342.525,Winter,False,0.6889,really good budget phone very good budget phone with all latest android software features.,True
ORD232061,ID2797986650,2019-10-09,Nickolson,"[('Universe Note', 2), ('Toshika 750', 1)]",11220,105.37,-37.8053548,144.9736275,25,8520.37,Spring,True,1.5168,great value definitely a great value,True
ORD291393,ID0576878121,2019-10-19,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Thunder line', 2)]",17450,82.65,-37.8161385,144.97247030000003,0,17532.65,Spring,True,0.3751,phone doesn't work the internal antenna was broke and would not receive service. had to take it to pear to be looked at only to have to buy a new phone to have a working phone. not worth it.,False
ORD229624,ID0575524464,2019-06-29,Nickolson,"[('pearTV', 1), ('Alcon 10', 2), ('Thunder line', 1)]",26390,52.59,-37.8208667,144.98236169999996,15,22484.09,Winter,False,1.1545,faulty power button. power button malfunctioned after a month. had to have it replaced.,False
